usage_id;subscription_id;usage_date;feature_name;usage_count;usage_duration_mins;logged_errors_count;is_beta_feature
U-a2877d;S-0337da;2023-07-20;feature_5;10;19,0;0;Beta
U-9a4faf;S-0337da;2023-08-17;feature_36;8;78,3;0;
U-58a10d;S-0337da;2023-04-15;feature_27;19;150,1;0;
U-7862e8;S-0337da;2023-01-04;feature_4;10;82,3;0;Beta
U-e5fdc7;S-0359cf;2024-02-28;feature_5;7;63,9;0;
U-4e82b4;S-0359cf;2024-08-17;feature_39;11;27,5;0;
U-5c60f5;S-0359cf;2023-11-29;feature_23;13;71,3;0;
U-6099f5;S-0359cf;2023-04-27;feature_21;7;13,5;1;
U-2d1b6d;S-0359cf;2024-02-11;feature_20;15;142,3;0;
U-933d29;S-0359cf;2023-11-21;feature_26;9;77,7;0;
U-ef059d;S-036362;2023-02-10;feature_22;10;2,7;0;
U-7e870b;S-036362;2023-07-12;feature_40;13;46,4;0;
U-c402a5;S-036362;2023-06-30;feature_34;18;32,7;0;
U-1e019a;S-036362;2023-10-16;feature_17;11;83,8;2;
U-5e4620;S-0380a3;2024-02-13;feature_6;9;20,3;1;Beta
U-c716b2;S-0380a3;2023-02-11;feature_36;9;85,2;1;
U-022805;S-0380a3;2024-03-01;feature_16;4;32,2;0;
U-296899;S-0380a3;2023-11-17;feature_20;11;31,2;0;
U-627a90;S-0386c2;2023-11-30;feature_1;10;70,8;1;
U-cd08aa;S-0386c2;2024-03-10;feature_32;9;45,5;1;
U-665428;S-0386c2;2024-01-29;feature_34;7;20,5;0;
U-215dc3;S-0386c2;2023-11-26;feature_18;11;9,5;2;
U-6cd2d0;S-0386c2;2023-09-04;feature_6;8;61,2;3;
U-5af29a;S-0386c2;2023-07-24;feature_5;7;47,1;0;
U-2a911c;S-038c7d;2023-09-08;feature_29;6;8,9;0;
U-23dda4;S-038c7d;2023-10-20;feature_3;9;63,9;0;
U-5336af;S-038c7d;2024-10-26;feature_14;13;126,8;0;
U-de4cd4;S-038c7d;2024-08-30;feature_21;6;17,9;0;
U-967bb6;S-038f6f;2023-06-24;feature_15;11;19,6;0;Beta
U-1d2ba3;S-03906f;2024-01-27;feature_24;10;72,7;0;
U-869742;S-03906f;2024-03-23;feature_6;8;6,4;0;
U-8933fd;S-03906f;2023-01-23;feature_21;11;12,1;0;
U-56d4e1;S-03906f;2024-03-31;feature_16;9;17,4;0;
U-19aca4;S-039a8e;2024-07-09;feature_18;11;101,0;4;Beta
U-6e7e17;S-039a8e;2023-08-05;feature_1;10;63,5;0;
U-30c32c;S-03a5b0;2024-12-29;feature_12;10;12,8;0;
U-d8899f;S-03a5b0;2024-04-20;feature_28;4;21,2;0;Beta
U-5d279a;S-03a5b0;2024-12-13;feature_15;7;2,0;0;
U-499b31;S-03a5b0;2024-12-12;feature_31;12;72,6;0;
U-e88f39;S-03a5b0;2023-04-27;feature_20;12;34,4;0;
U-f443b8;S-03a939;2024-11-20;feature_38;9;10,5;0;
U-e041d7;S-03a939;2024-04-07;feature_4;12;48,0;0;
U-4e0b1d;S-03a97f;2024-04-25;feature_20;10;17,8;1;
U-d68416;S-03a97f;2023-01-04;feature_27;15;76,3;2;
U-979776;S-03a97f;2023-10-14;feature_16;8;73,2;1;Beta
U-3e0473;S-03a97f;2024-09-04;feature_35;13;120,0;2;
U-5ff1d9;S-03ac49;2024-10-10;feature_20;9;33,0;2;Beta
U-35996a;S-03ac49;2024-12-29;feature_31;8;36,1;0;
U-141039;S-03ac49;2024-06-05;feature_3;10;9,7;0;Beta
U-e1c046;S-03bfa3;2023-11-07;feature_5;13;29,7;0;
U-d0cdbd;S-03bfa3;2024-12-23;feature_27;10;17,7;0;
U-08a329;S-03bfa3;2023-08-14;feature_23;11;35,2;0;
U-ceb8b3;S-03bfa3;2023-11-04;feature_24;6;58,0;0;
U-466e20;S-03bfa3;2023-05-23;feature_11;9;6,3;0;
U-f989d9;S-03bfa3;2023-07-30;feature_39;10;96,0;0;
U-ac97d6;S-040422;2024-08-24;feature_22;7;50,2;0;
U-8ad24e;S-040422;2024-05-29;feature_31;7;16,6;0;
U-d30017;S-040422;2024-02-16;feature_13;11;21,1;1;
U-820af7;S-040422;2023-01-06;feature_39;11;31,9;0;Beta
U-221a2a;S-040f03;2024-03-31;feature_7;12;52,6;0;
U-bb9bdb;S-040f03;2024-05-11;feature_9;4;23,2;1;
U-55683a;S-040f03;2023-10-18;feature_14;11;12,3;2;
U-d124e7;S-041534;2024-12-02;feature_30;4;24,1;0;
U-0b05c2;S-041534;2023-02-22;feature_16;12;51,0;0;
U-963228;S-041534;2023-12-03;feature_7;14;73,7;0;
U-be6ede;S-041534;2023-01-08;feature_18;10;51,0;0;
U-d9f014;S-041553;2024-10-11;feature_14;7;19,6;0;
U-3e2b3b;S-041553;2023-03-12;feature_23;10;16,0;0;
U-398688;S-041553;2023-06-19;feature_37;6;49,3;0;
U-cf927a;S-041553;2024-07-11;feature_31;15;90,3;0;
U-0aff2c;S-041624;2024-02-20;feature_40;9;57,6;2;
U-c7458a;S-041624;2024-07-11;feature_6;13;100,3;0;
U-ad3e52;S-041624;2024-08-02;feature_10;10;32,3;0;
U-d20c6d;S-041624;2024-09-21;feature_2;17;5,4;0;
U-14cfa5;S-041624;2023-01-30;feature_6;10;63,8;0;
U-5aa9ab;S-0455a5;2024-01-17;feature_6;9;6,5;0;
U-7cc571;S-0455a5;2023-09-15;feature_1;10;12,2;4;
U-a6092c;S-0455a5;2024-08-11;feature_4;7;5,6;0;Beta
U-590f69;S-0455a5;2023-03-21;feature_16;5;49,5;0;
U-789a18;S-0459a1;2023-07-30;feature_13;9;17,4;4;
U-3fd6fc;S-0459a1;2024-09-08;feature_18;10;17,8;0;
U-e6035b;S-0459a1;2024-09-03;feature_19;10;24,5;3;
U-389b55;S-0459a1;2023-12-06;feature_33;6;54,9;0;
U-f6790d;S-0459a1;2024-07-18;feature_9;7;8,5;0;
U-e5e4b5;S-0459a1;2023-12-20;feature_13;10;85,3;1;
U-62a5c9;S-0459a1;2024-09-28;feature_37;15;91,5;0;
U-83fc87;S-0459a1;2024-01-02;feature_34;5;25,8;2;
U-3a9ad8;S-0459a1;2023-03-07;feature_37;14;78,4;2;
U-7a7581;S-0463f5;2023-11-24;feature_26;10;95,0;0;
U-0ba699;S-0463f5;2024-08-19;feature_23;9;49,5;1;
U-26b356;S-046595;2023-04-25;feature_19;10;77,2;1;
U-28e45e;S-046595;2024-10-04;feature_10;15;35,8;0;
U-be1a35;S-046595;2024-08-13;feature_28;8;37,9;0;
U-63b192;S-046595;2024-06-05;feature_40;12;44,4;2;
U-48105d;S-046595;2023-06-07;feature_11;6;46,5;0;Beta
U-49a3a0;S-046595;2024-10-07;feature_6;6;19,4;0;
U-259acb;S-046595;2023-07-13;feature_30;12;101,0;1;
U-bef5e2;S-04911c;2023-06-06;feature_30;11;62,3;0;
U-4a087e;S-04911c;2024-12-07;feature_11;16;128,5;0;
U-8d45ab;S-04911c;2023-04-12;feature_34;6;4,7;3;
U-e362ac;S-04911c;2023-04-27;feature_32;10;23,2;0;
U-624d96;S-049328;2023-12-29;feature_38;7;44,2;0;Beta
U-9ecd67;S-049328;2024-07-02;feature_2;7;56,5;1;
U-602525;S-049328;2023-09-07;feature_36;10;40,5;0;
U-24b48b;S-049328;2023-09-05;feature_15;17;113,1;0;
U-3dc3ba;S-049667;2023-02-24;feature_14;12;91,0;0;
U-ccc46a;S-049667;2024-02-05;feature_27;10;50,5;0;
U-ea61df;S-049667;2024-06-02;feature_19;12;94,0;0;Beta
U-19bbac;S-049667;2024-10-26;feature_11;15;80,3;2;
U-3ec24b;S-049667;2023-01-07;feature_2;14;74,7;0;
U-378405;S-049667;2023-12-30;feature_34;15;128,5;0;
U-557925;S-049667;2023-08-10;feature_7;5;20,0;0;
U-e331cc;S-049667;2023-03-05;feature_17;11;99,7;0;
U-398416;S-049667;2024-01-18;feature_24;14;95,0;3;
U-b30ec7;S-04ab7e;2023-04-28;feature_3;7;7,8;0;Beta
U-fb709d;S-04ab7e;2023-10-03;feature_32;9;12,6;0;
U-3b2143;S-04ab7e;2024-03-31;feature_7;11;3,5;0;
U-044d90;S-04ab7e;2023-02-03;feature_6;9;75,3;0;
U-f61a4d;S-04ab7e;2024-07-16;feature_38;9;7,4;0;
U-1536de;S-04ab7e;2024-12-24;feature_17;10;97,2;0;
U-da39b3;S-04ab7e;2023-12-15;feature_1;12;54,2;0;
U-58d717;S-04b127;2024-02-04;feature_15;14;102,9;0;
U-15a82e;S-04b127;2024-08-30;feature_20;10;77,8;0;
U-c8a676;S-04d260;2024-09-04;feature_22;10;71,7;1;
U-bd906d;S-04d260;2024-03-15;feature_25;5;8,0;0;
U-d12f02;S-04d260;2024-07-28;feature_18;15;121,3;0;
U-f0db64;S-04d260;2024-02-06;feature_39;13;1,3;0;
U-d82ae3;S-04ec2f;2024-06-15;feature_8;6;39,0;0;
U-9328a5;S-04ec2f;2023-09-22;feature_2;11;109,1;1;Beta
U-e889be;S-04ec2f;2024-07-02;feature_32;9;12,9;2;
U-4abe39;S-04fd47;2023-12-29;feature_34;9;29,4;0;
U-3d7e91;S-04fd47;2024-02-16;feature_35;10;23,2;0;
U-c4df84;S-04fd47;2023-06-12;feature_32;9;72,2;2;
U-0d1ed9;S-0509b8;2024-10-26;feature_20;9;45,3;1;
U-41f2fa;S-0509b8;2024-12-13;feature_23;17;163,8;0;
U-1d998c;S-0509b8;2024-08-09;feature_5;8;59,5;0;
U-957def;S-0509b8;2024-10-02;feature_35;11;30,8;1;
U-df849c;S-0509b8;2024-10-16;feature_2;13;33,8;0;
U-e426ec;S-0509b8;2023-02-14;feature_30;8;30,3;0;
U-88b37c;S-050a91;2024-04-03;feature_4;11;100,7;0;
U-c33147;S-050a91;2023-07-24;feature_39;17;104,6;0;
U-81a431;S-050a91;2023-07-23;feature_13;11;75,7;0;
U-2908b9;S-050a91;2023-05-30;feature_30;9;21,3;4;
U-e4b777;S-053142;2024-04-29;feature_11;7;61,8;2;
U-f0be75;S-053142;2023-06-10;feature_8;8;49,7;0;
U-2aea58;S-053142;2023-02-01;feature_29;13;124,4;1;
U-adb510;S-053142;2023-06-08;feature_30;16;18,9;0;
U-a810e7;S-053142;2023-09-13;feature_32;8;23,2;0;
U-f70cec;S-053142;2024-10-17;feature_6;8;30,4;3;
U-27abf9;S-054897;2024-05-01;feature_19;13;6,5;1;
U-d35c89;S-054897;2023-03-05;feature_34;16;59,2;0;
U-8f7235;S-054897;2023-06-14;feature_11;8;47,9;1;
U-c95cc2;S-054897;2023-03-20;feature_37;13;32,3;0;
U-5261cd;S-054897;2024-08-28;feature_31;8;41,1;0;
U-3ab324;S-054897;2023-02-24;feature_30;8;12,4;0;
U-d6899f;S-05553e;2023-05-01;feature_36;10;22,2;0;
U-b54ede;S-05553e;2023-12-07;feature_24;9;69,3;0;
U-06e50e;S-05555d;2024-06-29;feature_9;16;157,9;0;
U-641458;S-05555d;2024-10-06;feature_14;4;3,7;0;
U-2b9e0b;S-05555d;2024-08-20;feature_7;8;42,7;2;
U-5a1f5b;S-05555d;2023-06-22;feature_5;14;130,7;1;
U-923a64;S-05555d;2023-02-17;feature_21;7;61,6;2;Beta
U-1c734f;S-05555d;2023-04-22;feature_24;8;18,9;1;
U-5085b0;S-05624a;2024-03-18;feature_23;10;39,0;0;
U-52cd9b;S-05624a;2023-06-12;feature_5;13;99,7;0;
U-8c37f5;S-05624a;2023-05-07;feature_2;6;28,0;0;
U-aef3f0;S-05624a;2023-02-03;feature_17;13;5,4;0;
U-2b4632;S-05624a;2023-12-09;feature_13;11;5,5;0;
U-146a5c;S-05624a;2024-12-30;feature_31;7;63,1;0;Beta
U-d6082f;S-05624a;2024-03-09;feature_24;7;5,0;0;
U-c763d0;S-056775;2024-10-05;feature_1;9;69,0;0;
U-0f9811;S-056775;2024-05-10;feature_8;13;6,9;0;
U-eb2369;S-056775;2023-05-14;feature_31;12;71,2;0;
U-da5bd4;S-056775;2024-06-24;feature_4;9;80,9;0;
U-543406;S-056775;2023-06-05;feature_36;8;70,9;3;
U-815b5d;S-056775;2023-04-23;feature_17;14;27,1;0;
U-f6d834;S-056af2;2024-02-24;feature_36;11;80,5;0;
U-569165;S-056af2;2023-09-12;feature_27;12;81,6;2;
U-f9b8b8;S-056af2;2024-11-27;feature_33;11;100,3;0;Beta
U-aaa922;S-0586ad;2024-10-08;feature_3;10;56,5;2;
U-81b9ea;S-0586ad;2024-01-30;feature_33;11;64,4;0;
U-922ec2;S-0586ad;2023-03-23;feature_9;11;2,2;1;
U-17017c;S-0586ad;2024-02-19;feature_12;10;21,8;0;
U-4ac5a8;S-0586ad;2023-10-26;feature_12;10;82,3;0;
U-f572be;S-05aaef;2023-06-17;feature_30;11;82,7;2;
U-57e73d;S-05aaef;2023-09-01;feature_20;9;50,7;0;
U-e8edb8;S-05aaef;2024-02-19;feature_15;7;38,0;0;
U-aa2436;S-05aaef;2023-08-25;feature_12;9;79,8;1;
U-5c690f;S-05aaef;2023-05-13;feature_17;15;109,8;0;
U-bea788;S-05aaef;2023-05-22;feature_28;11;3,5;0;
U-f332ff;S-05aaef;2023-03-09;feature_30;18;64,5;2;
U-3b9553;S-05aaef;2023-08-27;feature_24;9;69,3;0;
U-718a71;S-05ad41;2023-04-19;feature_36;16;96,0;0;
U-f2e977;S-05ad41;2024-02-21;feature_22;15;24,8;0;
U-2f41a3;S-05ad41;2023-08-02;feature_21;9;28,2;1;
U-ac1938;S-05ad41;2024-06-14;feature_8;11;4,2;1;Beta
U-cf561c;S-05ad41;2023-12-24;feature_20;7;64,6;0;Beta
U-a839b0;S-05ad41;2023-12-12;feature_32;8;29,6;0;
U-26e32a;S-05b080;2024-01-10;feature_30;14;116,2;1;
U-4fe47a;S-05b080;2023-05-07;feature_16;6;50,9;2;Beta
U-4594a6;S-05b080;2024-07-17;feature_5;13;114,8;1;
U-8bd2ee;S-05b080;2023-01-09;feature_28;11;43,8;0;
U-ef9951;S-05b1b6;2023-01-12;feature_36;5;48,6;0;
U-bcfd9f;S-05b1b6;2024-02-23;feature_19;10;86,0;2;Beta
U-53f5f7;S-05b1b6;2024-04-10;feature_3;10;79,0;0;
U-286763;S-05b1b6;2024-07-03;feature_32;6;47,3;2;
U-2fc107;S-05b245;2024-12-27;feature_11;6;26,5;2;
U-90ad17;S-05b245;2023-10-07;feature_37;14;30,6;0;
U-70dafd;S-05b245;2024-06-23;feature_28;12;17,2;0;
U-7a3437;S-05b245;2023-09-02;feature_38;12;98,2;0;
U-978336;S-05b245;2023-01-30;feature_11;8;53,5;0;
U-8020ee;S-05b245;2024-09-16;feature_18;6;14,5;1;Beta
U-ce4c93;S-05b245;2024-09-16;feature_17;12;49,8;0;
U-e92238;S-05b245;2023-05-08;feature_4;11;18,9;0;
U-46cfd8;S-05be05;2024-03-02;feature_3;8;2,4;0;
U-6cfffa;S-05be05;2023-08-31;feature_15;5;45,6;0;
U-3fd9dd;S-05be05;2024-07-26;feature_6;11;60,7;1;
U-9cedb1;S-05be05;2023-07-21;feature_16;11;32,5;0;
U-79e6ec;S-05be05;2023-10-30;feature_22;10;94,0;0;
U-203c3b;S-05ef15;2024-03-01;feature_7;11;80,9;0;
U-42a7b6;S-05ef15;2023-10-16;feature_13;6;52,3;3;
U-2c03f9;S-05ef15;2023-01-12;feature_8;8;58,9;4;
U-7b0547;S-05eff5;2023-09-22;feature_33;11;62,7;0;
U-010c8f;S-05eff5;2023-03-25;feature_31;13;72,6;0;
U-c489fe;S-05eff5;2023-08-15;feature_39;10;18,0;2;
U-e7b90e;S-05eff5;2023-10-01;feature_6;10;10,2;0;
U-998200;S-05eff5;2023-02-25;feature_11;12;48,0;0;
U-55d759;S-060019;2023-06-18;feature_15;14;56,5;3;
U-23de99;S-060019;2024-01-30;feature_25;13;14,7;0;
U-fd2e7a;S-060019;2024-06-11;feature_23;7;36,9;0;
U-e1426c;S-060019;2023-05-12;feature_4;7;37,5;2;
U-5ea807;S-060019;2023-02-13;feature_8;9;23,4;2;
U-77a6d6;S-061025;2023-05-28;feature_15;7;57,2;0;
U-dba3b3;S-061025;2023-07-08;feature_12;5;34,2;0;
U-0bbd96;S-061025;2024-01-18;feature_2;11;12,8;2;
U-0bbffc;S-061025;2024-06-20;feature_6;10;7,5;1;
U-9c72e8;S-061025;2023-03-18;feature_25;8;48,0;2;
U-cb8f02;S-061025;2024-07-11;feature_31;8;53,5;1;
U-340670;S-063586;2024-06-27;feature_40;10;30,5;0;
U-c2eabe;S-063586;2023-11-01;feature_20;9;0,8;0;Beta
U-24160b;S-063586;2023-04-07;feature_5;8;16,7;0;
U-5ca31a;S-063586;2023-08-27;feature_28;12;7,8;0;
U-2e3df6;S-0638dc;2024-01-12;feature_38;13;27,3;0;Beta
U-9a0b6f;S-0638dc;2024-03-06;feature_16;7;46,9;1;
U-393b6b;S-0638dc;2023-09-18;feature_15;8;5,3;2;
U-8df812;S-0638dc;2024-01-01;feature_28;10;28,3;0;
U-bf0b7c;S-0638dc;2023-08-07;feature_1;9;60,3;0;
U-54240a;S-0639f1;2023-04-12;feature_25;7;18,0;0;
U-09f083;S-0639f1;2023-06-06;feature_6;5;18,1;0;
U-1c257e;S-0639f1;2024-12-29;feature_8;11;70,6;0;
U-356b67;S-0639f1;2024-06-10;feature_30;11;57,0;0;
U-5ebb20;S-06447b;2023-04-16;feature_14;2;18,8;0;Beta
U-d63591;S-06447b;2024-06-11;feature_12;7;31,9;2;
U-ad985b;S-06447b;2023-12-12;feature_5;12;65,6;2;
U-9c6166;S-06447b;2024-08-31;feature_4;10;48,2;0;
U-455afa;S-06770c;2024-08-03;feature_10;6;2,2;5;
U-2774e6;S-06770c;2024-11-26;feature_5;16;107,5;0;
U-eaab18;S-06770c;2023-04-24;feature_9;9;80,1;0;
U-ff706c;S-06770c;2024-10-15;feature_40;11;47,3;1;
U-3b38b8;S-06770c;2023-08-16;feature_24;13;72,6;0;
U-6a2498;S-067c38;2024-12-20;feature_12;10;25,0;0;Beta
U-916ce9;S-067c38;2023-05-03;feature_37;9;75,2;1;
U-a1ae24;S-067edc;2023-10-19;feature_15;10;8,0;0;Beta
U-05b9da;S-067edc;2024-09-05;feature_36;11;66,2;0;
U-4a0525;S-06b9f0;2024-05-17;feature_21;10;79,3;0;
U-881467;S-06b9f0;2023-01-21;feature_11;14;16,3;0;
U-1170b4;S-06b9f0;2024-11-07;feature_35;9;73,8;0;
U-88364a;S-06b9f0;2024-05-30;feature_10;13;78,7;0;
U-4d2844;S-06c096;2024-04-26;feature_28;8;38,1;0;
U-c89cba;S-06c096;2023-03-06;feature_27;9;87,2;2;
U-c8cd85;S-06c096;2024-03-19;feature_17;15;48,0;0;
U-8b2b7e;S-06c096;2024-11-13;feature_33;10;45,7;0;
U-cfedcf;S-06e3cd;2024-10-28;feature_7;5;33,1;0;
U-fa79c0;S-06e3cd;2023-11-06;feature_15;5;46,3;2;
U-be1e97;S-06e3cd;2024-08-13;feature_26;10;39,3;2;Beta
U-13eb09;S-06e837;2023-02-12;feature_19;7;65,7;1;
U-be669c;S-06e837;2023-11-29;feature_35;14;54,4;0;
U-7a9545;S-06e837;2024-08-28;feature_20;7;16,3;0;Beta
U-a2e06f;S-06fb6f;2024-03-11;feature_27;16;97,1;0;
U-2f1e82;S-06fb6f;2023-02-18;feature_6;9;7,4;0;
U-de8bc3;S-06fb77;2024-05-22;feature_5;8;6,8;2;
U-c82e39;S-06fb77;2023-02-27;feature_25;13;94,9;2;
U-9aff14;S-06fb77;2024-06-07;feature_2;12;40,6;0;
U-e2fea5;S-06fb77;2023-06-10;feature_39;6;47,4;0;
U-ff4c23;S-070d42;2024-05-22;feature_35;7;44,2;0;Beta
U-f4d16d;S-070d42;2024-10-19;feature_36;10;56,3;0;
U-4660e1;S-070d42;2023-03-14;feature_9;7;9,2;3;
U-424a09;S-070d42;2023-07-24;feature_21;12;5,6;0;Beta
U-783ed9;S-070d42;2024-04-16;feature_24;15;86,5;0;
U-3eccf4;S-071ade;2023-05-04;feature_14;7;44,6;0;
U-e8b179;S-071ade;2023-08-13;feature_30;8;10,1;1;
U-c154ad;S-071ade;2024-08-14;feature_34;10;90,0;0;
U-c73acd;S-073381;2023-03-26;feature_35;10;77,8;0;
U-430225;S-07399c;2023-10-31;feature_13;14;62,3;1;
U-2619f6;S-07399c;2024-11-05;feature_27;13;42,0;0;
U-0169b8;S-07399c;2023-03-13;feature_26;10;25,3;2;
U-b17788;S-07399c;2023-04-21;feature_19;12;112,8;0;
U-281b25;S-07399c;2023-08-24;feature_33;5;41,0;0;
U-07e4ca;S-0756ce;2023-02-04;feature_27;15;144,3;2;
U-f66780;S-0756ce;2023-07-09;feature_19;8;20,8;0;
U-52f4ae;S-0756ce;2024-03-30;feature_6;6;36,3;1;
U-ddcc5e;S-075ffc;2023-03-04;feature_40;10;54,2;0;
U-b0a0fa;S-075ffc;2024-10-06;feature_32;10;100,0;0;
U-6bf48c;S-07734f;2024-02-10;feature_6;8;14,1;0;Beta
U-830ec9;S-07734f;2023-11-30;feature_32;18;43,2;1;
U-d1264c;S-07734f;2024-04-02;feature_21;10;26,3;0;
U-9adaf1;S-07734f;2024-04-03;feature_13;12;67,4;2;
U-8b880b;S-07734f;2023-05-29;feature_25;7;56,2;0;
U-b2ed21;S-07734f;2024-04-11;feature_35;12;117,6;0;
U-f92cb5;S-078c2b;2023-12-15;feature_10;12;70,8;0;
U-22af86;S-078c2b;2023-02-26;feature_38;9;23,7;0;
U-77f45c;S-078c2b;2024-12-11;feature_8;7;32,6;1;
U-ea1d47;S-078e94;2024-06-22;feature_11;9;83,1;0;
U-e25dee;S-078e94;2024-08-21;feature_27;16;144,3;1;
U-fe802c;S-078e94;2023-02-05;feature_40;6;35,8;0;
U-e74aee;S-078e94;2023-03-14;feature_23;16;70,1;1;
U-dc05cb;S-078e94;2024-07-19;feature_11;14;91,5;0;Beta
U-a2ade1;S-078e94;2024-07-12;feature_14;9;11,7;0;
U-f59d77;S-079321;2023-04-29;feature_34;4;22,7;2;
U-98f208;S-079321;2023-06-07;feature_4;12;76,4;3;
U-70d3a4;S-079321;2024-06-23;feature_19;7;61,3;0;
U-daa8b7;S-079321;2024-04-18;feature_24;9;22,1;0;Beta
U-1726af;S-079321;2023-11-05;feature_37;13;42,3;2;Beta
U-aca2bc;S-079321;2024-08-10;feature_29;8;47,7;2;
U-ad672a;S-07976e;2023-09-23;feature_10;6;19,0;0;
U-49d9ec;S-07976e;2023-12-04;feature_18;13;129,4;0;
U-2415d6;S-07976e;2023-07-22;feature_29;6;8,0;0;
U-cadc95;S-07976e;2024-03-13;feature_19;5;38,6;0;
U-82377e;S-07976e;2024-07-31;feature_32;8;75,9;0;Beta
U-32834c;S-07a006;2024-03-17;feature_26;12;101,0;1;
U-28a5bc;S-07a006;2023-05-23;feature_23;10;32,7;4;
U-c43cc0;S-07a006;2024-07-10;feature_3;8;48,1;2;
U-5d714c;S-07aba0;2024-02-09;feature_19;14;105,2;0;
U-3397d8;S-07aba0;2024-12-14;feature_26;11;64,0;0;
U-b10d68;S-07aba0;2024-01-19;feature_4;11;71,7;1;
U-53acc0;S-07abdd;2023-11-06;feature_18;5;48,8;0;Beta
U-da3436;S-07abdd;2023-06-05;feature_4;16;139,5;1;
U-a4bf84;S-07abdd;2023-02-15;feature_37;11;33,6;0;
U-87099f;S-07abdd;2024-11-15;feature_28;8;22,1;0;
U-431fd3;S-07abdd;2024-08-16;feature_12;13;102,7;0;
U-fba281;S-07abdd;2023-07-18;feature_1;13;121,3;0;
U-85a04c;S-07abdd;2023-12-28;feature_38;16;73,6;0;Beta
U-f9c567;S-07abdd;2023-10-13;feature_13;10;88,2;0;Beta
U-cb0d6c;S-07ace5;2024-06-22;feature_36;8;29,7;0;
U-f6d92c;S-07ace5;2023-10-13;feature_34;9;36,3;0;
U-bc9979;S-07ace5;2023-10-15;feature_6;11;61,8;0;
U-563007;S-07ace5;2023-05-28;feature_20;9;25,8;0;
U-853105;S-07c0da;2023-03-13;feature_28;16;59,2;0;
U-9beec5;S-07c0da;2024-08-05;feature_32;13;122,6;1;
U-7a7333;S-07c0da;2023-06-18;feature_9;6;52,4;0;
U-6c0cab;S-07c0da;2024-04-29;feature_15;6;49,9;2;
U-f9a427;S-07c2c2;2023-08-23;feature_39;10;42,2;0;
U-28f3e1;S-07c2c2;2023-04-12;feature_2;12;26,6;0;Beta
U-9d01dc;S-07c2c2;2024-12-20;feature_8;17;86,7;0;
U-3c9255;S-07c2c2;2023-07-31;feature_25;7;40,3;0;
U-961bce;S-07c505;2023-04-08;feature_3;8;66,3;0;
U-a367b2;S-07c505;2023-09-07;feature_33;8;13,6;0;
U-c23e1a;S-07c505;2024-05-19;feature_18;11;81,6;1;
U-27cbb1;S-07c505;2024-05-20;feature_10;14;86,3;0;
U-501660;S-07c505;2023-04-03;feature_2;15;125,5;0;
U-67d4ef;S-07e821;2023-12-01;feature_2;4;1,6;0;
U-704b66;S-07e821;2024-01-31;feature_11;6;44,3;0;
U-34b54c;S-07e821;2023-08-06;feature_5;5;2,3;0;
U-973c05;S-07e821;2024-10-25;feature_26;8;13,9;0;
U-8b4886;S-07e821;2023-07-25;feature_29;11;32,6;0;
U-584104;S-07f282;2023-06-22;feature_8;9;18,8;0;
U-55d831;S-07f282;2023-04-17;feature_38;13;74,8;2;Beta
U-a04f52;S-07f282;2024-10-15;feature_13;8;46,8;0;
U-80b269;S-07f282;2023-05-23;feature_39;12;107,6;0;
U-20302d;S-07f282;2024-05-24;feature_31;10;33,7;0;
U-ab77e5;S-07f282;2023-09-06;feature_15;11;7,9;0;
U-30281e;S-07f282;2024-12-01;feature_28;10;2,0;0;
U-424f50;S-07f282;2023-12-24;feature_29;11;3,9;0;
U-be7d77;S-07ff57;2024-05-12;feature_9;8;73,9;0;Beta
U-d090ad;S-07ff57;2024-11-26;feature_22;12;31,2;0;Beta
U-2e89e7;S-07ff57;2023-11-21;feature_32;10;38,3;0;
U-3123b7;S-07ff57;2023-09-24;feature_21;11;28,6;1;
U-d916f4;S-07ff57;2024-06-03;feature_15;11;49,9;0;
U-02acd5;S-07ff57;2024-01-23;feature_3;7;39,3;1;
U-4ff107;S-07ff57;2024-12-31;feature_35;9;49,4;0;Beta
U-2c0517;S-0802a4;2023-06-14;feature_30;7;49,9;0;
U-ac8894;S-0802a4;2024-03-17;feature_33;7;57,3;0;
U-481f5d;S-0802a4;2024-05-05;feature_23;12;40,4;0;
U-47e9d6;S-0802a4;2023-05-08;feature_10;5;8,1;2;
U-7bc945;S-0802a4;2024-03-12;feature_8;8;22,3;1;
U-942988;S-0802a4;2024-01-25;feature_25;7;30,5;0;
U-22bd52;S-081b81;2023-12-10;feature_21;11;51,2;0;
U-a7e005;S-081b81;2023-07-02;feature_38;16;19,2;0;
U-f73f9e;S-082b15;2024-10-08;feature_32;8;53,6;0;
U-dea518;S-082b15;2023-08-01;feature_26;7;15,8;0;Beta
U-681f88;S-084930;2024-07-27;feature_9;9;10,7;0;
U-b65278;S-084930;2023-10-28;feature_11;8;44,3;0;
U-24709b;S-084930;2023-02-03;feature_13;3;8,3;1;
U-f73c7d;S-084930;2023-01-23;feature_33;15;112,3;0;
U-43ff76;S-084930;2023-01-01;feature_29;13;49,2;1;
U-cfcf06;S-084e4f;2024-03-20;feature_16;6;28,0;0;
U-c64ff9;S-084e4f;2024-04-02;feature_38;9;62,3;1;
U-27a642;S-084e4f;2023-01-28;feature_25;10;71,3;0;
U-d26b50;S-084e4f;2024-04-18;feature_18;20;18,0;3;
U-4b37c6;S-084e4f;2023-06-15;feature_1;9;30,2;0;
U-8b83c7;S-084e4f;2023-07-25;feature_32;7;57,5;0;Beta
